id,level,domain,question,serialized_table,prompt,answer,table_json,evidence_json,operation
A-L1-0186,1,ml_experiments,Look up model Quartz. What is its Recall?,"| Accuracy | Model | Recall | Precision | Memory |
| --- | --- | --- | --- | --- |
| 68.4% | Aurora | 52.6% | 94.3% | 3.4 GB |
| 67.7% | Zenith | 57.1% | 86.8% | 9.5 GB |
| 67.7% | Quartz | 76.2% | 96.4% | 8.0 GB |
| 85.9% | Pulse | 90.4% | 91.2% | 11.9 GB |
| 82.2% | Helix | 93.8% | 91.2% | 9.2 GB |
| 94.9% | Atlas | 64.5% | 73.9% | 15.4 GB |
| 63.2% | Nimbus | 70.6% | 93.4% | 7.5 GB |
| 69.8% | Vertex | 63.4% | 62.7% | 2.7 GB |
| 90.6% | Sigma | 94.7% | 97.5% | 7.3 GB |","Answer the question using the table. Return only the requested value.

Table:
| Accuracy | Model | Recall | Precision | Memory |
| --- | --- | --- | --- | --- |
| 68.4% | Aurora | 52.6% | 94.3% | 3.4 GB |
| 67.7% | Zenith | 57.1% | 86.8% | 9.5 GB |
| 67.7% | Quartz | 76.2% | 96.4% | 8.0 GB |
| 85.9% | Pulse | 90.4% | 91.2% | 11.9 GB |
| 82.2% | Helix | 93.8% | 91.2% | 9.2 GB |
| 94.9% | Atlas | 64.5% | 73.9% | 15.4 GB |
| 63.2% | Nimbus | 70.6% | 93.4% | 7.5 GB |
| 69.8% | Vertex | 63.4% | 62.7% | 2.7 GB |
| 90.6% | Sigma | 94.7% | 97.5% | 7.3 GB |

Question: Look up model Quartz. What is its Recall?",76.2%,"{""headers"": [""Accuracy"", ""Model"", ""Recall"", ""Precision"", ""Memory""], ""rows"": [[""68.4%"", ""Aurora"", ""52.6%"", ""94.3%"", ""3.4 GB""], [""67.7%"", ""Zenith"", ""57.1%"", ""86.8%"", ""9.5 GB""], [""67.7%"", ""Quartz"", ""76.2%"", ""96.4%"", ""8.0 GB""], [""85.9%"", ""Pulse"", ""90.4%"", ""91.2%"", ""11.9 GB""], [""82.2%"", ""Helix"", ""93.8%"", ""91.2%"", ""9.2 GB""], [""94.9%"", ""Atlas"", ""64.5%"", ""73.9%"", ""15.4 GB""], [""63.2%"", ""Nimbus"", ""70.6%"", ""93.4%"", ""7.5 GB""], [""69.8%"", ""Vertex"", ""63.4%"", ""62.7%"", ""2.7 GB""], [""90.6%"", ""Sigma"", ""94.7%"", ""97.5%"", ""7.3 GB""]]}","{""row_index"": 2, ""column_index"": 2, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Quartz"", ""target_column"": ""Recall""}",lookup
A-L1-0187,1,ml_experiments,"According to the experiment table, what is Nova's F1 score?","| F1 score | Memory | Model | Latency | Precision |
| --- | --- | --- | --- | --- |
| 71.4% | 10.1 GB | Nimbus | 125.2 ms | 67.5% |
| 81.8% | 6.9 GB | Vertex | 22.3 ms | 82.1% |
| 81.8% | 6.9 GB | Aurora | 127.1 ms | 75.1% |
| 78.3% | 13.1 GB | Echo | 175.0 ms | 55.6% |
| 58.6% | 3.2 GB | Atlas | 24.0 ms | 73.8% |
| 76.6% | 12.4 GB | Nova | 66.0 ms | 78.0% |
| 76.6% | 13.6 GB | Sigma | 108.7 ms | 71.8% |
| 93.9% | 14.0 GB | Delta | 6.8 ms | 77.1% |
| 92.0% | 13.0 GB | Quartz | 166.8 ms | 98.8% |","Answer the question using the table. Return only the requested value.

Table:
| F1 score | Memory | Model | Latency | Precision |
| --- | --- | --- | --- | --- |
| 71.4% | 10.1 GB | Nimbus | 125.2 ms | 67.5% |
| 81.8% | 6.9 GB | Vertex | 22.3 ms | 82.1% |
| 81.8% | 6.9 GB | Aurora | 127.1 ms | 75.1% |
| 78.3% | 13.1 GB | Echo | 175.0 ms | 55.6% |
| 58.6% | 3.2 GB | Atlas | 24.0 ms | 73.8% |
| 76.6% | 12.4 GB | Nova | 66.0 ms | 78.0% |
| 76.6% | 13.6 GB | Sigma | 108.7 ms | 71.8% |
| 93.9% | 14.0 GB | Delta | 6.8 ms | 77.1% |
| 92.0% | 13.0 GB | Quartz | 166.8 ms | 98.8% |

Question: According to the experiment table, what is Nova's F1 score?",76.6%,"{""headers"": [""F1 score"", ""Memory"", ""Model"", ""Latency"", ""Precision""], ""rows"": [[""71.4%"", ""10.1 GB"", ""Nimbus"", ""125.2 ms"", ""67.5%""], [""81.8%"", ""6.9 GB"", ""Vertex"", ""22.3 ms"", ""82.1%""], [""81.8%"", ""6.9 GB"", ""Aurora"", ""127.1 ms"", ""75.1%""], [""78.3%"", ""13.1 GB"", ""Echo"", ""175.0 ms"", ""55.6%""], [""58.6%"", ""3.2 GB"", ""Atlas"", ""24.0 ms"", ""73.8%""], [""76.6%"", ""12.4 GB"", ""Nova"", ""66.0 ms"", ""78.0%""], [""76.6%"", ""13.6 GB"", ""Sigma"", ""108.7 ms"", ""71.8%""], [""93.9%"", ""14.0 GB"", ""Delta"", ""6.8 ms"", ""77.1%""], [""92.0%"", ""13.0 GB"", ""Quartz"", ""166.8 ms"", ""98.8%""]]}","{""row_index"": 5, ""column_index"": 0, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Nova"", ""target_column"": ""F1 score""}",lookup
A-L1-0188,1,weather,What Temperature was recorded at station Cedar?,"| Rainfall | Station | Wind speed | Pressure | Humidity | Visibility | Temperature |
| --- | --- | --- | --- | --- | --- | --- |
| 44.1 mm | Fairview | 25.9 m/s | 933.6 hPa | 85% | 1.3 km | 26.9 °C |
| 0.4 mm | Riverton | 31.8 m/s | 963.8 hPa | 71% | 27.1 km | 33.2 °C |
| 47.2 mm | Cedar | 13.7 m/s | 964.9 hPa | 51% | 5.5 km | 15.3 °C |
| 36.5 mm | Brookfield | 32.9 m/s | 997.8 hPa | 92% | 12.1 km | -12.3 °C |","Answer the question using the table. Return only the requested value.

Table:
| Rainfall | Station | Wind speed | Pressure | Humidity | Visibility | Temperature |
| --- | --- | --- | --- | --- | --- | --- |
| 44.1 mm | Fairview | 25.9 m/s | 933.6 hPa | 85% | 1.3 km | 26.9 °C |
| 0.4 mm | Riverton | 31.8 m/s | 963.8 hPa | 71% | 27.1 km | 33.2 °C |
| 47.2 mm | Cedar | 13.7 m/s | 964.9 hPa | 51% | 5.5 km | 15.3 °C |
| 36.5 mm | Brookfield | 32.9 m/s | 997.8 hPa | 92% | 12.1 km | -12.3 °C |

Question: What Temperature was recorded at station Cedar?",15.3 °C,"{""headers"": [""Rainfall"", ""Station"", ""Wind speed"", ""Pressure"", ""Humidity"", ""Visibility"", ""Temperature""], ""rows"": [[""44.1 mm"", ""Fairview"", ""25.9 m/s"", ""933.6 hPa"", ""85%"", ""1.3 km"", ""26.9 °C""], [""0.4 mm"", ""Riverton"", ""31.8 m/s"", ""963.8 hPa"", ""71%"", ""27.1 km"", ""33.2 °C""], [""47.2 mm"", ""Cedar"", ""13.7 m/s"", ""964.9 hPa"", ""51%"", ""5.5 km"", ""15.3 °C""], [""36.5 mm"", ""Brookfield"", ""32.9 m/s"", ""997.8 hPa"", ""92%"", ""12.1 km"", ""-12.3 °C""]]}","{""row_index"": 2, ""column_index"": 6, ""row_identifier_column"": ""Station"", ""row_identifier_value"": ""Cedar"", ""target_column"": ""Temperature""}",lookup
A-L1-0189,1,race,Find Alex's row. What is the Position?,"| Top speed | Position | Fuel remaining | Tire temperature | Driver | Lap time |
| --- | --- | --- | --- | --- | --- |
| 357.0 km/h | 5 | 51.5 L | 74.0 °C | Theo | 121.10 s |
| 345.7 km/h | 18 | 8.1 L | 115.7 °C | Sofia | 87.50 s |
| 233.4 km/h | 8 | 43.8 L | 118.5 °C | Chris | 75.85 s |
| 318.7 km/h | 13 | 53.4 L | 130.1 °C | Daniel | 78.37 s |
| 182.1 km/h | 14 | 62.1 L | 106.4 °C | Alex | 68.01 s |","Answer the question using the table. Return only the requested value.

Table:
| Top speed | Position | Fuel remaining | Tire temperature | Driver | Lap time |
| --- | --- | --- | --- | --- | --- |
| 357.0 km/h | 5 | 51.5 L | 74.0 °C | Theo | 121.10 s |
| 345.7 km/h | 18 | 8.1 L | 115.7 °C | Sofia | 87.50 s |
| 233.4 km/h | 8 | 43.8 L | 118.5 °C | Chris | 75.85 s |
| 318.7 km/h | 13 | 53.4 L | 130.1 °C | Daniel | 78.37 s |
| 182.1 km/h | 14 | 62.1 L | 106.4 °C | Alex | 68.01 s |

Question: Find Alex's row. What is the Position?",14,"{""headers"": [""Top speed"", ""Position"", ""Fuel remaining"", ""Tire temperature"", ""Driver"", ""Lap time""], ""rows"": [[""357.0 km/h"", ""5"", ""51.5 L"", ""74.0 °C"", ""Theo"", ""121.10 s""], [""345.7 km/h"", ""18"", ""8.1 L"", ""115.7 °C"", ""Sofia"", ""87.50 s""], [""233.4 km/h"", ""8"", ""43.8 L"", ""118.5 °C"", ""Chris"", ""75.85 s""], [""318.7 km/h"", ""13"", ""53.4 L"", ""130.1 °C"", ""Daniel"", ""78.37 s""], [""182.1 km/h"", ""14"", ""62.1 L"", ""106.4 °C"", ""Alex"", ""68.01 s""]]}","{""row_index"": 4, ""column_index"": 1, ""row_identifier_column"": ""Driver"", ""row_identifier_value"": ""Alex"", ""target_column"": ""Position""}",lookup
A-L1-0190,1,ml_experiments,"According to the experiment table, what is Nova's Recall?","| Memory | Precision | Latency | Recall | F1 score | Model | Accuracy |
| --- | --- | --- | --- | --- | --- | --- |
| 15.9 GB | 81.4% | 4.9 ms | 75.6% | 67.0% | Nimbus | 73.4% |
| 14.3 GB | 82.9% | 83.4 ms | 57.9% | 70.6% | Nova | 68.2% |
| 9.9 GB | 78.6% | 95.2 ms | 87.3% | 56.0% | Vertex | 69.9% |
| 10.7 GB | 82.8% | 154.4 ms | 55.7% | 94.3% | Echo | 71.7% |","Answer the question using the table. Return only the requested value.

Table:
| Memory | Precision | Latency | Recall | F1 score | Model | Accuracy |
| --- | --- | --- | --- | --- | --- | --- |
| 15.9 GB | 81.4% | 4.9 ms | 75.6% | 67.0% | Nimbus | 73.4% |
| 14.3 GB | 82.9% | 83.4 ms | 57.9% | 70.6% | Nova | 68.2% |
| 9.9 GB | 78.6% | 95.2 ms | 87.3% | 56.0% | Vertex | 69.9% |
| 10.7 GB | 82.8% | 154.4 ms | 55.7% | 94.3% | Echo | 71.7% |

Question: According to the experiment table, what is Nova's Recall?",57.9%,"{""headers"": [""Memory"", ""Precision"", ""Latency"", ""Recall"", ""F1 score"", ""Model"", ""Accuracy""], ""rows"": [[""15.9 GB"", ""81.4%"", ""4.9 ms"", ""75.6%"", ""67.0%"", ""Nimbus"", ""73.4%""], [""14.3 GB"", ""82.9%"", ""83.4 ms"", ""57.9%"", ""70.6%"", ""Nova"", ""68.2%""], [""9.9 GB"", ""78.6%"", ""95.2 ms"", ""87.3%"", ""56.0%"", ""Vertex"", ""69.9%""], [""10.7 GB"", ""82.8%"", ""154.4 ms"", ""55.7%"", ""94.3%"", ""Echo"", ""71.7%""]]}","{""row_index"": 1, ""column_index"": 3, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Nova"", ""target_column"": ""Recall""}",lookup
A-L1-0191,1,race,What Pit time is shown for driver Noah?,"| Position | Driver | Tire temperature | Top speed | Fuel remaining | Pit time |
| --- | --- | --- | --- | --- | --- |
| 9 | Oliver | 73.0 °C | 198.5 km/h | 77.0 L | 30.92 s |
| 6 | Nora | 119.5 °C | 351.7 km/h | 63.9 L | 26.44 s |
| 13 | Lucas | 83.9 °C | 282.1 km/h | 35.5 L | 4.84 s |
| 14 | Noah | 96.6 °C | 228.9 km/h | 48.5 L | 39.73 s |
| 3 | Jisoo | 88.0 °C | 340.1 km/h | 37.1 L | 28.47 s |","Answer the question using the table. Return only the requested value.

Table:
| Position | Driver | Tire temperature | Top speed | Fuel remaining | Pit time |
| --- | --- | --- | --- | --- | --- |
| 9 | Oliver | 73.0 °C | 198.5 km/h | 77.0 L | 30.92 s |
| 6 | Nora | 119.5 °C | 351.7 km/h | 63.9 L | 26.44 s |
| 13 | Lucas | 83.9 °C | 282.1 km/h | 35.5 L | 4.84 s |
| 14 | Noah | 96.6 °C | 228.9 km/h | 48.5 L | 39.73 s |
| 3 | Jisoo | 88.0 °C | 340.1 km/h | 37.1 L | 28.47 s |

Question: What Pit time is shown for driver Noah?",39.73 s,"{""headers"": [""Position"", ""Driver"", ""Tire temperature"", ""Top speed"", ""Fuel remaining"", ""Pit time""], ""rows"": [[""9"", ""Oliver"", ""73.0 °C"", ""198.5 km/h"", ""77.0 L"", ""30.92 s""], [""6"", ""Nora"", ""119.5 °C"", ""351.7 km/h"", ""63.9 L"", ""26.44 s""], [""13"", ""Lucas"", ""83.9 °C"", ""282.1 km/h"", ""35.5 L"", ""4.84 s""], [""14"", ""Noah"", ""96.6 °C"", ""228.9 km/h"", ""48.5 L"", ""39.73 s""], [""3"", ""Jisoo"", ""88.0 °C"", ""340.1 km/h"", ""37.1 L"", ""28.47 s""]]}","{""row_index"": 3, ""column_index"": 5, ""row_identifier_column"": ""Driver"", ""row_identifier_value"": ""Noah"", ""target_column"": ""Pit time""}",lookup
A-L1-0192,1,ml_experiments,Look up model Echo. What is its Memory?,"| F1 score | Accuracy | Precision | Model | Memory | Recall |
| --- | --- | --- | --- | --- | --- |
| 65.7% | 72.4% | 73.6% | Vertex | 12.2 GB | 93.7% |
| 78.2% | 74.9% | 62.5% | Echo | 5.6 GB | 56.1% |
| 55.0% | 80.6% | 72.0% | Helix | 9.8 GB | 77.5% |
| 70.6% | 98.6% | 90.3% | Nova | 8.2 GB | 59.7% |
| 94.0% | 91.0% | 69.5% | Quartz | 7.7 GB | 50.5% |
| 53.7% | 93.5% | 81.7% | Nimbus | 14.2 GB | 63.6% |","Answer the question using the table. Return only the requested value.

Table:
| F1 score | Accuracy | Precision | Model | Memory | Recall |
| --- | --- | --- | --- | --- | --- |
| 65.7% | 72.4% | 73.6% | Vertex | 12.2 GB | 93.7% |
| 78.2% | 74.9% | 62.5% | Echo | 5.6 GB | 56.1% |
| 55.0% | 80.6% | 72.0% | Helix | 9.8 GB | 77.5% |
| 70.6% | 98.6% | 90.3% | Nova | 8.2 GB | 59.7% |
| 94.0% | 91.0% | 69.5% | Quartz | 7.7 GB | 50.5% |
| 53.7% | 93.5% | 81.7% | Nimbus | 14.2 GB | 63.6% |

Question: Look up model Echo. What is its Memory?",5.6 GB,"{""headers"": [""F1 score"", ""Accuracy"", ""Precision"", ""Model"", ""Memory"", ""Recall""], ""rows"": [[""65.7%"", ""72.4%"", ""73.6%"", ""Vertex"", ""12.2 GB"", ""93.7%""], [""78.2%"", ""74.9%"", ""62.5%"", ""Echo"", ""5.6 GB"", ""56.1%""], [""55.0%"", ""80.6%"", ""72.0%"", ""Helix"", ""9.8 GB"", ""77.5%""], [""70.6%"", ""98.6%"", ""90.3%"", ""Nova"", ""8.2 GB"", ""59.7%""], [""94.0%"", ""91.0%"", ""69.5%"", ""Quartz"", ""7.7 GB"", ""50.5%""], [""53.7%"", ""93.5%"", ""81.7%"", ""Nimbus"", ""14.2 GB"", ""63.6%""]]}","{""row_index"": 1, ""column_index"": 4, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Echo"", ""target_column"": ""Memory""}",lookup
A-L1-0193,1,race,What Lap time is shown for driver Sofia?,"| Fuel remaining | Position | Top speed | Pit time | Driver | Lap time |
| --- | --- | --- | --- | --- | --- |
| 68.2 L | 4 | 331.8 km/h | 43.52 s | Nora | 134.70 s |
| 40.5 L | 10 | 305.4 km/h | 2.12 s | Lucas | 93.64 s |
| 69.2 L | 8 | 210.6 km/h | 32.59 s | Ava | 71.25 s |
| 10.0 L | 1 | 205.0 km/h | 10.08 s | Sofia | 139.45 s |","Answer the question using the table. Return only the requested value.

Table:
| Fuel remaining | Position | Top speed | Pit time | Driver | Lap time |
| --- | --- | --- | --- | --- | --- |
| 68.2 L | 4 | 331.8 km/h | 43.52 s | Nora | 134.70 s |
| 40.5 L | 10 | 305.4 km/h | 2.12 s | Lucas | 93.64 s |
| 69.2 L | 8 | 210.6 km/h | 32.59 s | Ava | 71.25 s |
| 10.0 L | 1 | 205.0 km/h | 10.08 s | Sofia | 139.45 s |

Question: What Lap time is shown for driver Sofia?",139.45 s,"{""headers"": [""Fuel remaining"", ""Position"", ""Top speed"", ""Pit time"", ""Driver"", ""Lap time""], ""rows"": [[""68.2 L"", ""4"", ""331.8 km/h"", ""43.52 s"", ""Nora"", ""134.70 s""], [""40.5 L"", ""10"", ""305.4 km/h"", ""2.12 s"", ""Lucas"", ""93.64 s""], [""69.2 L"", ""8"", ""210.6 km/h"", ""32.59 s"", ""Ava"", ""71.25 s""], [""10.0 L"", ""1"", ""205.0 km/h"", ""10.08 s"", ""Sofia"", ""139.45 s""]]}","{""row_index"": 3, ""column_index"": 5, ""row_identifier_column"": ""Driver"", ""row_identifier_value"": ""Sofia"", ""target_column"": ""Lap time""}",lookup
A-L1-0194,1,sports,"In the table, what Possession do the Dragons have?","| Points | Goals conceded | Possession | Team | Goals scored | Losses |
| --- | --- | --- | --- | --- | --- |
| 91 | 57 | 64.0% | Dragons | 62 | 28 |
| 40 | 72 | 56.7% | Cyclones | 78 | 16 |
| 84 | 101 | 42.8% | Sharks | 118 | 4 |
| 51 | 40 | 49.1% | Hawks | 103 | 15 |","Answer the question using the table. Return only the requested value.

Table:
| Points | Goals conceded | Possession | Team | Goals scored | Losses |
| --- | --- | --- | --- | --- | --- |
| 91 | 57 | 64.0% | Dragons | 62 | 28 |
| 40 | 72 | 56.7% | Cyclones | 78 | 16 |
| 84 | 101 | 42.8% | Sharks | 118 | 4 |
| 51 | 40 | 49.1% | Hawks | 103 | 15 |

Question: In the table, what Possession do the Dragons have?",64.0%,"{""headers"": [""Points"", ""Goals conceded"", ""Possession"", ""Team"", ""Goals scored"", ""Losses""], ""rows"": [[""91"", ""57"", ""64.0%"", ""Dragons"", ""62"", ""28""], [""40"", ""72"", ""56.7%"", ""Cyclones"", ""78"", ""16""], [""84"", ""101"", ""42.8%"", ""Sharks"", ""118"", ""4""], [""51"", ""40"", ""49.1%"", ""Hawks"", ""103"", ""15""]]}","{""row_index"": 0, ""column_index"": 2, ""row_identifier_column"": ""Team"", ""row_identifier_value"": ""Dragons"", ""target_column"": ""Possession""}",lookup
A-L1-0195,1,race,Find Maya's row. What is the Position?,"| Position | Pit time | Fuel remaining | Tire temperature | Top speed | Driver | Lap time |
| --- | --- | --- | --- | --- | --- | --- |
| 20 | 13.23 s | 23.5 L | 114.9 °C | 256.1 km/h | David | 89.23 s |
| 8 | 4.91 s | 76.8 L | 105.6 °C | 273.4 km/h | Maya | 59.24 s |
| 5 | 3.78 s | 33.0 L | 79.9 °C | 346.8 km/h | Mina | 91.68 s |
| 6 | 8.46 s | 55.5 L | 98.5 °C | 320.4 km/h | Lucas | 78.62 s |
| 17 | 8.42 s | 37.3 L | 78.0 °C | 340.9 km/h | Nora | 57.43 s |
| 2 | 19.86 s | 52.6 L | 92.3 °C | 240.1 km/h | Julia | 86.43 s |
| 5 | 42.50 s | 68.1 L | 98.5 °C | 236.4 km/h | Noah | 115.22 s |
| 15 | 41.25 s | 69.7 L | 67.9 °C | 203.4 km/h | Sam | 87.77 s |
| 4 | 4.59 s | 60.1 L | 131.4 °C | 283.9 km/h | Iris | 94.18 s |","Answer the question using the table. Return only the requested value.

Table:
| Position | Pit time | Fuel remaining | Tire temperature | Top speed | Driver | Lap time |
| --- | --- | --- | --- | --- | --- | --- |
| 20 | 13.23 s | 23.5 L | 114.9 °C | 256.1 km/h | David | 89.23 s |
| 8 | 4.91 s | 76.8 L | 105.6 °C | 273.4 km/h | Maya | 59.24 s |
| 5 | 3.78 s | 33.0 L | 79.9 °C | 346.8 km/h | Mina | 91.68 s |
| 6 | 8.46 s | 55.5 L | 98.5 °C | 320.4 km/h | Lucas | 78.62 s |
| 17 | 8.42 s | 37.3 L | 78.0 °C | 340.9 km/h | Nora | 57.43 s |
| 2 | 19.86 s | 52.6 L | 92.3 °C | 240.1 km/h | Julia | 86.43 s |
| 5 | 42.50 s | 68.1 L | 98.5 °C | 236.4 km/h | Noah | 115.22 s |
| 15 | 41.25 s | 69.7 L | 67.9 °C | 203.4 km/h | Sam | 87.77 s |
| 4 | 4.59 s | 60.1 L | 131.4 °C | 283.9 km/h | Iris | 94.18 s |

Question: Find Maya's row. What is the Position?",8,"{""headers"": [""Position"", ""Pit time"", ""Fuel remaining"", ""Tire temperature"", ""Top speed"", ""Driver"", ""Lap time""], ""rows"": [[""20"", ""13.23 s"", ""23.5 L"", ""114.9 °C"", ""256.1 km/h"", ""David"", ""89.23 s""], [""8"", ""4.91 s"", ""76.8 L"", ""105.6 °C"", ""273.4 km/h"", ""Maya"", ""59.24 s""], [""5"", ""3.78 s"", ""33.0 L"", ""79.9 °C"", ""346.8 km/h"", ""Mina"", ""91.68 s""], [""6"", ""8.46 s"", ""55.5 L"", ""98.5 °C"", ""320.4 km/h"", ""Lucas"", ""78.62 s""], [""17"", ""8.42 s"", ""37.3 L"", ""78.0 °C"", ""340.9 km/h"", ""Nora"", ""57.43 s""], [""2"", ""19.86 s"", ""52.6 L"", ""92.3 °C"", ""240.1 km/h"", ""Julia"", ""86.43 s""], [""5"", ""42.50 s"", ""68.1 L"", ""98.5 °C"", ""236.4 km/h"", ""Noah"", ""115.22 s""], [""15"", ""41.25 s"", ""69.7 L"", ""67.9 °C"", ""203.4 km/h"", ""Sam"", ""87.77 s""], [""4"", ""4.59 s"", ""60.1 L"", ""131.4 °C"", ""283.9 km/h"", ""Iris"", ""94.18 s""]]}","{""row_index"": 1, ""column_index"": 0, ""row_identifier_column"": ""Driver"", ""row_identifier_value"": ""Maya"", ""target_column"": ""Position""}",lookup
A-L1-0196,1,weather,Find station Riverton. What is its Rainfall?,"| Rainfall | Pressure | Humidity | Wind speed | Station |
| --- | --- | --- | --- | --- |
| 20.3 mm | 964.7 hPa | 40% | 31.7 m/s | Lakeside |
| 28.4 mm | 949.5 hPa | 16% | 16.6 m/s | Clearwater |
| 59.5 mm | 982.4 hPa | 23% | 17.6 m/s | Riverton |
| 76.5 mm | 945.6 hPa | 21% | 6.6 m/s | Fairview |","Answer the question using the table. Return only the requested value.

Table:
| Rainfall | Pressure | Humidity | Wind speed | Station |
| --- | --- | --- | --- | --- |
| 20.3 mm | 964.7 hPa | 40% | 31.7 m/s | Lakeside |
| 28.4 mm | 949.5 hPa | 16% | 16.6 m/s | Clearwater |
| 59.5 mm | 982.4 hPa | 23% | 17.6 m/s | Riverton |
| 76.5 mm | 945.6 hPa | 21% | 6.6 m/s | Fairview |

Question: Find station Riverton. What is its Rainfall?",59.5 mm,"{""headers"": [""Rainfall"", ""Pressure"", ""Humidity"", ""Wind speed"", ""Station""], ""rows"": [[""20.3 mm"", ""964.7 hPa"", ""40%"", ""31.7 m/s"", ""Lakeside""], [""28.4 mm"", ""949.5 hPa"", ""16%"", ""16.6 m/s"", ""Clearwater""], [""59.5 mm"", ""982.4 hPa"", ""23%"", ""17.6 m/s"", ""Riverton""], [""76.5 mm"", ""945.6 hPa"", ""21%"", ""6.6 m/s"", ""Fairview""]]}","{""row_index"": 2, ""column_index"": 0, ""row_identifier_column"": ""Station"", ""row_identifier_value"": ""Riverton"", ""target_column"": ""Rainfall""}",lookup
A-L1-0197,1,ml_experiments,Look up model Pulse. What is its Latency?,"| Model | Accuracy | Latency | Precision | Memory |
| --- | --- | --- | --- | --- |
| Vertex | 65.8% | 76.2 ms | 83.2% | 3.9 GB |
| Atlas | 77.9% | 149.7 ms | 66.2% | 5.2 GB |
| Quartz | 76.8% | 40.3 ms | 85.6% | 1.9 GB |
| Delta | 80.2% | 120.9 ms | 69.7% | 13.9 GB |
| Nova | 73.7% | 100.0 ms | 76.6% | 10.8 GB |
| Sigma | 73.9% | 9.4 ms | 98.7% | 9.5 GB |
| Pulse | 78.9% | 51.5 ms | 92.1% | 8.5 GB |","Answer the question using the table. Return only the requested value.

Table:
| Model | Accuracy | Latency | Precision | Memory |
| --- | --- | --- | --- | --- |
| Vertex | 65.8% | 76.2 ms | 83.2% | 3.9 GB |
| Atlas | 77.9% | 149.7 ms | 66.2% | 5.2 GB |
| Quartz | 76.8% | 40.3 ms | 85.6% | 1.9 GB |
| Delta | 80.2% | 120.9 ms | 69.7% | 13.9 GB |
| Nova | 73.7% | 100.0 ms | 76.6% | 10.8 GB |
| Sigma | 73.9% | 9.4 ms | 98.7% | 9.5 GB |
| Pulse | 78.9% | 51.5 ms | 92.1% | 8.5 GB |

Question: Look up model Pulse. What is its Latency?",51.5 ms,"{""headers"": [""Model"", ""Accuracy"", ""Latency"", ""Precision"", ""Memory""], ""rows"": [[""Vertex"", ""65.8%"", ""76.2 ms"", ""83.2%"", ""3.9 GB""], [""Atlas"", ""77.9%"", ""149.7 ms"", ""66.2%"", ""5.2 GB""], [""Quartz"", ""76.8%"", ""40.3 ms"", ""85.6%"", ""1.9 GB""], [""Delta"", ""80.2%"", ""120.9 ms"", ""69.7%"", ""13.9 GB""], [""Nova"", ""73.7%"", ""100.0 ms"", ""76.6%"", ""10.8 GB""], [""Sigma"", ""73.9%"", ""9.4 ms"", ""98.7%"", ""9.5 GB""], [""Pulse"", ""78.9%"", ""51.5 ms"", ""92.1%"", ""8.5 GB""]]}","{""row_index"": 6, ""column_index"": 2, ""row_identifier_column"": ""Model"", ""row_identifier_value"": ""Pulse"", ""target_column"": ""Latency""}",lookup
A-L1-0198,1,weather,Find station Lakeside. What is its Visibility?,"| Pressure | Station | Visibility | Wind speed |
| --- | --- | --- | --- |
| 961.7 hPa | Riverton | 24.1 km | 0.5 m/s |
| 1002.6 hPa | Clearwater | 0.5 km | 8.8 m/s |
| 934.5 hPa | Orion | 8.8 km | 20.8 m/s |
| 981.3 hPa | Lakeside | 4.9 km | 33.8 m/s |
| 968.5 hPa | Maple | 8.9 km | 30.1 m/s |
| 935.9 hPa | Pinehurst | 9.5 km | 15.1 m/s |
| 1036.6 hPa | Hillcrest | 15.2 km | 24.0 m/s |
| 998.6 hPa | Westhaven | 20.1 km | 10.6 m/s |","Answer the question using the table. Return only the requested value.

Table:
| Pressure | Station | Visibility | Wind speed |
| --- | --- | --- | --- |
| 961.7 hPa | Riverton | 24.1 km | 0.5 m/s |
| 1002.6 hPa | Clearwater | 0.5 km | 8.8 m/s |
| 934.5 hPa | Orion | 8.8 km | 20.8 m/s |
| 981.3 hPa | Lakeside | 4.9 km | 33.8 m/s |
| 968.5 hPa | Maple | 8.9 km | 30.1 m/s |
| 935.9 hPa | Pinehurst | 9.5 km | 15.1 m/s |
| 1036.6 hPa | Hillcrest | 15.2 km | 24.0 m/s |
| 998.6 hPa | Westhaven | 20.1 km | 10.6 m/s |

Question: Find station Lakeside. What is its Visibility?",4.9 km,"{""headers"": [""Pressure"", ""Station"", ""Visibility"", ""Wind speed""], ""rows"": [[""961.7 hPa"", ""Riverton"", ""24.1 km"", ""0.5 m/s""], [""1002.6 hPa"", ""Clearwater"", ""0.5 km"", ""8.8 m/s""], [""934.5 hPa"", ""Orion"", ""8.8 km"", ""20.8 m/s""], [""981.3 hPa"", ""Lakeside"", ""4.9 km"", ""33.8 m/s""], [""968.5 hPa"", ""Maple"", ""8.9 km"", ""30.1 m/s""], [""935.9 hPa"", ""Pinehurst"", ""9.5 km"", ""15.1 m/s""], [""1036.6 hPa"", ""Hillcrest"", ""15.2 km"", ""24.0 m/s""], [""998.6 hPa"", ""Westhaven"", ""20.1 km"", ""10.6 m/s""]]}","{""row_index"": 3, ""column_index"": 2, ""row_identifier_column"": ""Station"", ""row_identifier_value"": ""Lakeside"", ""target_column"": ""Visibility""}",lookup
